"stop_sequence","trip_id","stop_lat","stop_lon","stop_id","stop_name"
15,"464099784776",41.777615,-87.780880,"3301","63rd Street & Narragansett"
15,"464099784818",41.807721,-87.730717,"17454","47th Street & Kildare"
15,"464099784833",41.791712,-87.801343,"7660","Harlem & Archer"
15,"464099784842",41.788754,-87.781737,"4669","Narragansett & 57th Street"
15,"464099784879",41.780387,-87.610713,"3219","63rd Street & St. Lawrence"
15,"464099784980",41.793425,-87.674367,"8774","Damen & Garfield"
15,"464099785322",41.721337,-87.657567,"3467","95th Street & Loomis"
15,"464099785887",41.890785,-87.686821,"8228","Western & Grand"
15,"464099785914",41.943228,-87.688290,"8197","Western & Roscoe"
15,"464099785988",41.823426,-87.665265,"6205","Ashland & Pershing"
15,"464099786431",41.764324,-87.702489,"10140","71st Street & Kedzie"
15,"464099857779",41.713008,-87.720939,"4697","Pulaski & 99th Street"
15,"51097731058",41.925051,-87.652866,"30236","Fullerton"
15,"51097732277",41.880703,-87.629378,"30153","Monroe-Blue"
15,"51097733721",41.925051,-87.652866,"30236","Fullerton"
15,"51097737245",41.885678,-87.641782,"30222","Clinton-Green"
15,"51097753847",41.925051,-87.652866,"30234","Fullerton"
15,"51097762708",41.884431,-87.626149,"30039","Randolph/Wabash"
15,"51097775132",41.885737,-87.630886,"30074","Clark/Lake (Elevated)"
15,"BNSF_BN1233_V1",41.808889,-87.901111,"WESTSPRING","Western Springs"
15,"MD-N_MN2627_V7",42.075000,-87.805556,"GLENVIEW","Glenview"
15,"MD-W_MW2244_V1",41.936667,-87.866389,"FRANKLIN","Franklin Park"
15,"ME_ME821_V3",41.744167,-87.598611,"83RD-UP","83rd St. (Avalon Park)"
15,"NCS_NC110_V1",42.136389,-87.927222,"WHEELING","Wheeling"
15,"RI_RI533_V1",41.685000,-87.671667,"115TH-BEV","115th St. - Morgan Park"
15,"UP-NW_UNW661_V1",42.052500,-87.912222,"CUMBERLAND","Cumberland"
15,"UP-N_UN831_V6",42.135556,-87.758056,"GLENCOE","Glencoe"
16,"463099473933",41.894740,-87.629637,"1892","Dearborn & Huron"
16,"463099474083",41.894756,-87.628060,"5386","State & Huron"
16,"463099554304",41.867251,-87.647454,"17396","Roosevelt & Halsted"
16,"463099555105",41.858048,-87.652938,"6809","18th Street & Carpenter"
16,"463099784179",41.838211,-87.641494,"5136","Wallace & 31st Street"
16,"463099784373",41.795250,-87.764766,"4392","Archer & Major"
16,"464099199243",41.898069,-87.623960,"1127","Michigan & Chestnut"
16,"464099442938",42.055189,-87.733690,"14699","Golf Road & Tripp"
16,"464099442942",42.044120,-87.747090,"3584","Skokie Blvd & Grove"
16,"464099442945",41.966439,-87.839201,"8575","Lawrence & Chester"
16,"464099442953",41.979978,-87.802107,"15036","Higgins & Nordica"
16,"464099443083",41.994278,-87.764811,"11641","Central & Louise"
16,"464099443085",41.948952,-87.740143,"5447","Milwaukee & Kenneth"
16,"464099443176",41.995748,-87.804869,"9934","Northwest Hwy & Neva"
16,"464099443183",41.891786,-87.774958,"9632","Austin & Erie"
16,"464099443369",41.968875,-87.676518,"17603","Lawrence & Wolcott"
16,"464099443401",41.990163,-87.721242,"11442","Peterson & Lawndale"
16,"464099443478",41.975976,-87.686637,"4809","Foster & Oakley"
16,"464099443658",41.967888,-87.767566,"11521","Central & Lawrence"
16,"464099444173",41.952676,-87.798854,"5609","Irving Park & New England"
16,"464099444199",41.960629,-87.750070,"11323","Montrose & Lamon"
16,"464099444415",41.947066,-87.668673,"12560","Addison & Ashland"
16,"464099444533",41.909568,-87.784932,"11738","Narragansett & North Ave"
16,"464099444569",41.912412,-87.805803,"15710","Harlem & Bloomingdale"
16,"464099444947",41.939900,-87.659226,"14916","Belmont & Racine"
16,"464099445552",41.932394,-87.673497,"11053","1800 W Diversey"
16,"464099471871",42.008705,-87.688017,"12072","Lunt & Oakley"
16,"464099472506",41.974795,-87.651628,"4851","Marine Drive & Winona/Carmen"
16,"464099473149",42.040721,-87.750827,"3564","Dempster & Bronx"
16,"464099473274",41.945974,-87.642015,"1066","Lake Shore & Stratford"
16,"464099473408",42.055435,-87.698978,"13139","Dodge & Simpson"
16,"464099473425",42.064217,-87.698844,"12642","Central Street & Green Bay Rd"
16,"464099473550",41.988701,-87.704385,"1499","Lincoln & Sacramento"
16,"464099473569",41.960204,-87.646846,"4861","4250 N Marine Drive"
16,"464099473570",41.992352,-87.689839,"1707","Western & Glenlake"
16,"464099473616",42.039317,-87.699199,"14373","Dodge & Crain"
16,"464099473650",41.954531,-87.647704,"4926","Irving Park & Pine Grove"
16,"464099473783",42.003342,-87.660919,"1025","Sheridan & North Shore"
16,"464099474108",41.997954,-87.673593,"1736","Devon & Hermitage"
16,"464099475062",41.966084,-87.679177,"8819","Damen & Eastwood (Brown Line)"
16,"464099520507",41.933434,-87.746730,"10215","Cicero & George"
16,"464099520705",41.781940,-87.742196,"4601","Cicero & 61st Street"
16,"464099521895",41.903449,-87.667290,"2059","Division & Ashland (Blue Line)"
16,"464099522376",41.895112,-87.735798,"14514","Chicago & Kostner"
16,"464099522798",41.923875,-87.768527,"1297","Fullerton & Major"
16,"464099523046",41.876271,-87.624396,"73","Michigan & Van Buren/Congress"
16,"464099523121",41.917106,-87.726754,"4040","Armitage & Pulaski"
16,"464099523189",41.883414,-87.624588,"1106","Michigan & Washington"
16,"464099523225",41.900609,-87.637405,"6609","Orleans & Oak"
16,"464099523232",41.889381,-87.755459,"3839","Laramie & Ferdinand"
16,"464099523273",41.961034,-87.727927,"8989","Pulaski & Montrose"
16,"464099523275",41.919164,-87.768350,"683","Grand & Major"
16,"464099523448",41.880568,-87.730460,"14500","Madison & Keeler"
16,"464099523881",41.910616,-87.672461,"942","North Ave & Wood"
16,"464099545307",41.816515,-87.629559,"8010","43rd Street & LaSalle"
16,"464099546009",41.851087,-87.632022,"6493","Wentworth & 23rd Street"
16,"464099546193",41.801146,-87.674635,"9167","51st Street & Damen"
16,"464099546546",41.745780,-87.604930,"2475","Cottage Grove & 82nd Street"
16,"464099546691",41.861798,-87.624121,"1594","1510 S Michigan"
16,"464099546888",41.923701,-87.648777,"1349","Halsted & Belden"
16,"464099546944",41.874560,-87.624374,"1586","Michigan & Harrison"
16,"464099547164",41.696956,-87.700942,"9969","Kedzie & 108th Street"
16,"464099548025",41.751573,-87.583208,"2619","79th Street & East End"
16,"464099548317",41.734996,-87.704038,"9377","3300 W 87th Street"
16,"464099548577",41.735573,-87.643734,"14817","Halsted & 87th Street"
16,"464099548690",41.880856,-87.627834,"1427","State & Monroe"
16,"464099551073",41.931320,-87.638884,"1147","Stockton & Wrightwood"
16,"464099551114",41.871780,-87.646879,"4618","Halsted & Polk"
16,"464099551909",41.894842,-87.632576,"4982","LaSalle & Huron"
16,"464099552015",41.829267,-87.680527,"17509","35th/Archer Orange Line Station"
16,"464099552571",41.896911,-87.621766,"10778","Mies Van Der Rohe & Chicago"
16,"464099552574",41.884018,-87.632572,"14059","LaSalle & Randolph/Washington"
16,"464099553670",41.876529,-87.659321,"94","Van Buren & Throop"
16,"464099553802",41.851021,-87.754335,"6901","Cermak & Laramie (Pink Line)"
16,"464099553979",41.871760,-87.640959,"6621","Clinton & Polk"
16,"464099554181",41.923095,-87.697446,"3006","California & Milwaukee (Blue Line)"
16,"464099554455",41.893194,-87.624089,"1124","Michigan & Ontario"
16,"464099554586",41.830856,-87.643564,"7643","35th Street & Union"
16,"464099554691",41.878741,-87.641171,"4992","Clinton & Quincy"
16,"464099555004",41.973890,-87.713590,"11124","Kimball & Carmen"
16,"464099714454",41.763365,-87.602284,"17660","South Chicago & Ingleside"
16,"464099714831",41.702843,-87.548555,"12271","3033 E 106th Street"
16,"464099715512",41.707080,-87.635439,"12172","103rd Street & Normal"
16,"464099715623",41.870372,-87.620749,"4872","1100 S Columbus (Pedestrian Underpass)"
16,"464099715631",41.751800,-87.575902,"5299","Jeffery & 79th Street"
16,"464099716740",41.711509,-87.654368,"6575","Vincennes & 100th Place"
16,"464099716744",41.804410,-87.588685,"7175","5000 S Lake Park"
16,"464099716770",41.679590,-87.641831,"3638","Halsted & 118th Street"
16,"464099716950",41.720719,-87.575136,"5283","Jeffery & 96th Street"
16,"464099716970",41.807820,-87.590567,"5034","Lake Park & 48th Street"
16,"464099717003",41.707288,-87.611437,"12219","103rd Street & Eberhart"
16,"464099717060",41.747175,-87.624380,"2282","State & 81st Street"
16,"464099717131",41.721375,-87.658825,"3468","95th Street & Bishop"
16,"464099717418",41.724113,-87.594944,"11931","Woodlawn & 94th Street"
16,"464099717428",41.724113,-87.594944,"11931","Woodlawn & 94th Street"
16,"464099717477",41.657234,-87.605074,"7584","Langley & 131st Street"
16,"464099717506",41.692202,-87.652204,"2876","111th Street & Racine"
16,"464099717513",41.685145,-87.632624,"2947","115th Street & Stewart"
16,"464099717544",41.677785,-87.639616,"12454","119th Street & Union"
16,"464099717739",41.715335,-87.550853,"6998","Commercial & 99th Street"
16,"464099782835",41.758824,-87.585562,"10866","75th Street & Stony Island"
16,"464099783516",41.774448,-87.763907,"3331","65th Street & Major"
16,"464099783522",41.792713,-87.759966,"4583","55th Street & Linder"
16,"464099783755",41.786224,-87.701064,"12966","59th Street & Albany"
16,"464099784008",41.766281,-87.693004,"4142","California & 70th Street"
16,"464099784749",41.793381,-87.708220,"10509","55th Street & Homan"
16,"464099784776",41.777659,-87.778915,"3302","63rd Street & Mobile"
16,"464099784818",41.807750,-87.728584,"8135","47th Street & Keeler"
16,"464099784833",41.791903,-87.799105,"4378","Archer & Nottingham"
16,"464099784842",41.786917,-87.781670,"4670","Narragansett & 58th Street"
16,"464099784879",41.780370,-87.611778,"3220","63rd Street & Rhodes"
16,"464099784980",41.792139,-87.674344,"8775","Damen & 56th Street"
16,"464099785322",41.721375,-87.658825,"3468","95th Street & Bishop"
16,"464099785887",41.881005,-87.686556,"14546","Western & Madison"
16,"464099785914",41.939562,-87.688217,"8199","Western & Belmont"
16,"464099785988",41.830386,-87.665421,"6209","Ashland & 35th Street"
16,"464099786431",41.764383,-87.700416,"10141","71st Street & Albany"
16,"464099857779",41.714956,-87.721072,"12901","Pulaski & 98th Street"
16,"51097731058",41.918217,-87.652644,"30128","Armitage"
16,"51097732277",41.883164,-87.629440,"30072","Washington-Blue"
16,"51097733721",41.918217,-87.652644,"30128","Armitage"
16,"51097737245",41.885577,-87.652130,"30296","Morgan"
16,"51097753847",41.910655,-87.649177,"30126","North/Clybourn"
16,"51097762708",41.879507,-87.626037,"30132","Adams/Wabash"
16,"51097775132",41.885740,-87.627835,"30050","State/Lake"
16,"BNSF_BN1233_V1",41.805000,-87.918333,"HIGHLANDS","Highlands"
16,"MD-N_MN2627_V7",42.097500,-87.815833,"NGLENVIEW","Glen/N. Glenview"
16,"ME_ME821_V3",41.736944,-87.600278,"87TH-UP","87th St. (Woodruff)"
16,"NCS_NC110_V1",42.092222,-87.908056,"PROSPECTHG","Prospect Hts"
16,"RI_RI533_V1",41.676389,-87.672500,"119TH-BEV","119th St."
16,"UP-N_UN831_V6",42.152778,-87.772500,"BRAESIDE","Braeside"
16,"UP-W_UW58_V1",41.896111,-87.915278,"BERKELEY","Berkeley"
17,"463099473933",41.896494,-87.629679,"1893","Dearborn & Chicago"
17,"463099474083",41.896548,-87.628103,"5387","State & Chicago (Red Line)"
17,"463099554304",41.867219,-87.649431,"332","900 W Roosevelt"
17,"463099555105",41.858003,-87.656661,"17678","18th Street & Racine"
17,"463099784179",41.836428,-87.641449,"5137","Wallace & 32nd Street"
17,"463099784373",41.795577,-87.762622,"4393","Archer & Central"
17,"464099199243",41.899435,-87.624004,"1128","Michigan & Delaware/Walton"
17,"464099442938",42.055199,-87.731120,"14700","Golf Road & Kedvale"
17,"464099442942",42.042753,-87.747153,"3585","Skokie Blvd & Greenwood/Niles Center"
17,"464099442945",41.966502,-87.836296,"9712","Lawrence & Cumberland"
17,"464099442953",41.979514,-87.799830,"9864","Higgins & Newland"
17,"464099443083",41.995456,-87.764612,"11642","Lehigh & Central"
17,"464099443085",41.948003,-87.738592,"5448","Milwaukee & Kostner"
17,"464099443176",41.994299,-87.802419,"9935","Northwest Hwy & Sayre"
17,"464099443183",41.892894,-87.774995,"9633","Austin & Huron"
17,"464099443369",41.968841,-87.679464,"17604","Lawrence & Damen"
17,"464099443401",41.990195,-87.718817,"11443","Peterson & Central Park"
17,"464099443478",41.975958,-87.689509,"17583","Foster & Western"
17,"464099443658",41.966066,-87.767506,"11522","Central & Leland"
17,"464099444173",41.952676,-87.796377,"5610","Irving Park & Oak Park"
17,"464099444199",41.960648,-87.747719,"11324","Montrose & Cicero"
17,"464099444415",41.947022,-87.671204,"12561","Addison & Paulina"
17,"464099444533",41.910866,-87.784982,"11739","Narragansett & Wabansia"
17,"464099444569",41.914161,-87.805864,"15711","Harlem & Cortland"
17,"464099444947",41.939875,-87.661234,"9302","Belmont & Lakewood"
17,"464099445552",41.932384,-87.675550,"11054","Diversey & Wolcott"
17,"464099471871",42.008656,-87.689957,"12073","Lunt & Western"
17,"464099472506",41.973472,-87.651148,"4852","Marine Drive & Argyle"
17,"464099473149",42.040695,-87.748488,"3586","Dempster & Niles Center"
17,"464099473274",41.944655,-87.641292,"1067","Lake Shore & Hawthorne"
17,"464099473408",42.051967,-87.698990,"15543","Dodge & Emerson"
17,"464099473425",42.064215,-87.698053,"12636","Central Street & Broadway/Poplar"
17,"464099473550",41.989377,-87.705451,"1500","Lincoln & Whipple"
17,"464099473569",41.958603,-87.646565,"4862","Marine Drive & Buena"
17,"464099473570",41.990647,-87.689822,"1708","Western & Peterson"
17,"464099473616",42.037471,-87.699239,"14371","Dodge & Greenleaf"
17,"464099473650",41.954577,-87.645479,"4927","Irving Park & Marine Drive"
17,"464099473783",42.001423,-87.660860,"1027","Sheridan & Loyola (Red Line)"
17,"464099474108",41.998006,-87.670797,"1738","Devon & Clark"
17,"464099475062",41.965193,-87.679173,"8820","Damen & Wilson"
17,"464099520507",41.931637,-87.746739,"10216","Cicero & Diversey"
17,"464099520705",41.786599,-87.738716,"15761","Midway Orange Line Station"
17,"464099521895",41.903383,-87.670305,"2060","Division & Paulina"
17,"464099522376",41.895159,-87.733562,"527","Chicago & Kildare"
17,"464099522798",41.923874,-87.765742,"14812","Fullerton & Central"
17,"464099523046",41.874858,-87.623551,"74","Congress Plaza & Michigan"
17,"464099523121",41.917138,-87.724329,"4041","Armitage & Springfield"
17,"464099523189",41.882140,-87.625973,"450","Madison & Wabash"
17,"464099523225",41.899017,-87.637346,"6610","Orleans & Locust"
17,"464099523232",41.886948,-87.755374,"15013","Laramie & Lake (Green Line)"
17,"464099523273",41.959865,-87.727876,"8990","Pulaski & Elston"
17,"464099523275",41.918646,-87.765529,"16083","Grand & Central"
17,"464099523448",41.880591,-87.727860,"15852","Madison & Karlov"
17,"464099523881",41.910581,-87.675091,"943","North Ave & Wolcott"
17,"464099545307",41.816230,-87.631250,"16057","Wentworth & 43rd Street"
17,"464099546009",41.849297,-87.632005,"6494","Wentworth & 24th Street"
17,"464099546193",41.801173,-87.672120,"9168","51st Street & Wolcott"
17,"464099546546",41.747937,-87.605022,"14952","Cottage Grove & 81st Street"
17,"464099546691",41.859945,-87.624094,"1595","Michigan & 16th Street"
17,"464099546888",41.921928,-87.648721,"5771","Halsted & Webster"
17,"464099546944",41.873288,-87.624329,"1587","Michigan & Balbo"
17,"464099547164",41.698785,-87.701005,"9970","Kedzie & 107th Street"
17,"464099548025",41.751577,-87.584665,"17741","79th Street & Cornell"
17,"464099548317",41.735039,-87.702528,"9378","87th Street & Kedzie"
17,"464099548577",41.734460,-87.643668,"3690","Halsted & 88th Street"
17,"464099548690",41.878318,-87.627770,"1429","State & Jackson"
17,"464099551073",41.933109,-87.639174,"1148","Sheridan & Diversey"
17,"464099551114",41.874441,-87.647750,"206","Harrison & Halsted"
17,"464099551909",41.896865,-87.632593,"4983","LaSalle & Chicago"
17,"464099552015",41.828688,-87.680989,"14133","35th/Archer Orange Line Station"
17,"464099552571",41.897984,-87.621798,"16056","Mies Van Der Rohe & Pearson/Chestnut"
17,"464099552574",41.881790,-87.632462,"14060","LaSalle & Madison"
17,"464099553670",41.876498,-87.662222,"17041","Van Buren & Loomis"
17,"464099553802",41.851034,-87.749516,"6902","Cermak & 50th Avenue"
17,"464099553979",41.869872,-87.640896,"6623","Clinton & Taylor"
17,"464099554181",41.921796,-87.697403,"3007","California & Palmer"
17,"464099554455",41.894798,-87.624104,"1125","Michigan & Huron"
17,"464099554586",41.830822,-87.645991,"7644","35th Street & Halsted"
17,"464099555004",41.972799,-87.713555,"11125","Kimball & Carmen"
17,"464099714454",41.762429,-87.600978,"7229","South Chicago & 73rd Street/Ellis"
17,"464099714831",41.702845,-87.554664,"12272","106th Street & Muskegon"
17,"464099715512",41.707045,-87.637875,"12173","103rd Street & Wallace"
17,"464099715623",41.773403,-87.575345,"15309","67th Street & Chappel"
17,"464099715631",41.755149,-87.575979,"17039","Jeffery & 77th Street"
17,"464099716740",41.709078,-87.655272,"6576","Vincennes & Winston (10100 South)"
17,"464099716744",41.803370,-87.588293,"5036","Lake Park & E. Hyde Park Blvd"
17,"464099716770",41.681643,-87.641915,"3639","Halsted & 117th Street"
17,"464099716950",41.722349,-87.575275,"5284","Jeffery & 95th Street"
17,"464099716970",41.805724,-87.589322,"5035","Lake Park & 49th Street"
17,"464099717003",41.707325,-87.608992,"12221","103rd Street & St. Lawrence"
17,"464099717060",41.748982,-87.624425,"2283","State & 80th Street"
17,"464099717131",41.721353,-87.660065,"3469","95th Street & Laflin"
17,"464099717418",41.722101,-87.594451,"11932","95th Street & Woodlawn"
17,"464099717428",41.722101,-87.594451,"11932","95th Street & Woodlawn"
17,"464099717477",41.657368,-87.607445,"7585","131st Street & St. Lawrence"
17,"464099717506",41.692216,-87.649788,"2877","111th Street & Aberdeen"
17,"464099717513",41.685169,-87.630236,"2948","115th Street & Princeton"
17,"464099717544",41.677811,-87.637201,"12455","119th Street & Wallace"
17,"464099717739",41.717208,-87.550892,"6999","Commercial & 98th Street"
17,"464099782835",41.758839,-87.586518,"10867","75th Street & Stony Island"
17,"464099783516",41.774388,-87.766328,"3332","65th Street & Menard"
17,"464099783522",41.792750,-87.757523,"4584","55th Street & Long"
17,"464099783755",41.786275,-87.698172,"15260","59th Street & Sacramento"
17,"464099784008",41.768069,-87.693047,"4143","California & Lithuanian Plaza/69th Street"
17,"464099784749",41.793417,-87.705903,"10510","55th Street & Spaulding"
17,"464099784776",41.777707,-87.776518,"3303","63rd Street & Melvina"
17,"464099784818",41.807780,-87.726128,"8136","47th Street & Karlov"
17,"464099784833",41.791993,-87.796566,"4379","Archer & Sayre"
17,"464099784842",41.785080,-87.781602,"4671","Narragansett & 59th Street"
17,"464099784879",41.780345,-87.613112,"3221","63rd Street & Eberhart"
17,"464099784980",41.790350,-87.674274,"8776","Damen & 57th Street"
17,"464099785322",41.721353,-87.660065,"3469","95th Street & Laflin"
17,"464099785887",41.877687,-87.686470,"8237","Western & Jackson"
17,"464099785914",41.937766,-87.688165,"8200","Western & Barry"
17,"464099785988",41.839102,-87.665427,"4164","Ashland Orange Line Station"
17,"464099786431",41.764404,-87.697426,"15195","71st Street & Sacramento"
17,"464099857779",41.716796,-87.721067,"12902","Pulaski & 97th Street"
17,"51097731058",41.910409,-87.639302,"30156","Sedgwick"
17,"51097732277",41.885737,-87.630886,"30375","Clark/Lake (Subway)"
17,"51097733721",41.910409,-87.639302,"30156","Sedgwick"
17,"51097737245",41.885269,-87.666969,"30033","Ashland-Lake"
17,"51097753847",41.903920,-87.631412,"30122","Clark/Division"
17,"51097762708",41.867405,-87.626590,"30081","Roosevelt (Elevated)"
17,"51097775132",41.884431,-87.626149,"30039","Randolph/Wabash"
17,"BNSF_BN1233_V1",41.802778,-87.928333,"HINSDALE","Hinsdale"
17,"MD-N_MN2627_V7",42.126944,-87.827778,"NBROOK","Northbrook"
17,"MD-W_MW2244_V1",41.931111,-87.836111,"RIVERGROVE","River Grove"
17,"ME_ME821_V3",41.729444,-87.601944,"91ST-UP","91st St."
17,"RI_RI533_V1",41.670000,-87.673611,"123RD-BEV","123rd St."
17,"UP-NW_UNW661_V1",42.063056,-87.936111,"MTPROSPECT","Mt. Prospect"
17,"UP-N_UN831_V6",42.158056,-87.776944,"RAVINIAPK","Ravinia Park"
17,"UP-W_UW58_V1",41.891389,-87.882500,"BELLWOOD","Bellwood"
18,"463099473933",41.897896,-87.629748,"1894","Dearborn & Chestnut"
18,"463099474083",41.899007,-87.628185,"5389","State & Delaware"
18,"463099554304",41.867189,-87.650893,"333","Roosevelt & Morgan"
18,"463099555105",41.858005,-87.658619,"6812","18th Street & Throop"
18,"463099784179",41.834570,-87.641375,"5138","Wallace & 33rd Street"
18,"463099784373",41.795978,-87.760085,"4394","Archer & Linder"
18,"464099199243",41.900644,-87.624008,"1129","Michigan & Oak"
18,"464099442938",42.055518,-87.727321,"14411","Crawford & Golf Road"
18,"464099442942",42.040863,-87.748456,"3559","Dempster & Niles Center"
18,"464099442945",41.966542,-87.833355,"9713","Lawrence & Pittsburgh"
18,"464099442953",41.979012,-87.797585,"9865","Higgins & Newcastle"
18,"464099443083",41.996436,-87.765179,"11643","Lehigh & Caldwell"
18,"464099443085",41.947324,-87.737500,"5449","Milwaukee & Waveland"
18,"464099443176",41.993400,-87.800840,"9936","Northwest Hwy & Niagara"
18,"464099443183",41.894936,-87.775043,"9634","Austin & Chicago"
18,"464099443369",41.968796,-87.681474,"3791","Lawrence & Hoyne"
18,"464099443401",41.990226,-87.716383,"11444","Peterson & St. Louis"
18,"464099443478",41.975933,-87.692631,"4811","Foster & Lincoln"
18,"464099443658",41.963867,-87.767429,"17993","Central & Wilson"
18,"464099444173",41.952720,-87.793925,"5611","Irving Park & Normandy"
18,"464099444199",41.960674,-87.745180,"11325","Montrose & Knox"
18,"464099444415",41.947005,-87.673497,"12562","Addison & Lincoln"
18,"464099444533",41.912685,-87.785039,"11740","Narragansett & Bloomingdale"
18,"464099444569",41.916113,-87.805918,"15712","Harlem & Armitage"
18,"464099444947",41.939836,-87.663632,"9303","Belmont & Southport"
18,"464099445552",41.932324,-87.678559,"11055","Diversey & Damen/Clybourn"
18,"464099471871",42.008659,-87.692570,"12074","Lunt & Campbell"
18,"464099472506",41.972546,-87.650819,"4853","Marine Drive & Margate"
18,"464099473149",42.039035,-87.749061,"3587","Niles Center & Crain"
18,"464099473274",41.943216,-87.640579,"1068","Lake Shore & Roscoe"
18,"464099473408",42.050270,-87.698990,"14728","Dodge & Lyons"
18,"464099473425",42.064215,-87.695819,"14689","Central Street & Eastwood"
18,"464099473550",41.990236,-87.706879,"1502","Lincoln & Peterson"
18,"464099473569",41.957624,-87.646342,"4863","Marine Drive & Gordon Terrace"
18,"464099473570",41.988697,-87.689745,"1709","Western & Thorndale"
18,"464099473616",42.035704,-87.699277,"14369","Dodge & Lee"
18,"464099473650",41.899345,-87.624246,"1097","Michigan & Delaware"
18,"464099473783",42.000247,-87.660808,"1028","Sheridan & Arthur"
18,"464099474108",41.998012,-87.670212,"1739","Devon & Clark"
18,"464099475062",41.963350,-87.679098,"8821","Damen & Sunnyside"
18,"464099520507",41.929820,-87.746654,"17881","Cicero & Schubert"
18,"464099520705",41.792519,-87.741371,"4605","Cicero & 55th Street"
18,"464099521895",41.903316,-87.672180,"2061","Division & Wood"
18,"464099522376",41.895180,-87.731037,"528","Chicago & Keeler"
18,"464099522798",41.923947,-87.763621,"1299","Fullerton & Linder"
18,"464099523121",41.917114,-87.721735,"4042","Armitage & Hamlin"
18,"464099523189",41.882051,-87.628559,"18126","Madison & Dearborn/State"
18,"464099523225",41.898252,-87.637315,"6611","Orleans & Chestnut"
18,"464099523232",41.885715,-87.755323,"3841","Laramie & Fulton"
18,"464099523273",41.957188,-87.727812,"17326","Pulaski & Berteau"
18,"464099523275",41.918214,-87.763198,"685","5500 W Grand"
18,"464099523448",41.880614,-87.725823,"409","Madison & Pulaski"
18,"464099523881",41.910558,-87.677338,"944","North Ave & Damen"
18,"464099545307",41.813786,-87.631190,"17520","Wentworth & 44th Place"
18,"464099546009",41.845880,-87.632015,"6495","Wentworth & 26th Street"
18,"464099546193",41.801203,-87.669691,"9169","51st Street & Wood"
18,"464099546546",41.749050,-87.605054,"2477","Cottage Grove & 80th Street"
18,"464099546691",41.857646,-87.624041,"1596","Michigan & 18th Street"
18,"464099546888",41.920078,-87.648671,"5772","Halsted & Dickens"
18,"464099546944",41.872006,-87.624304,"1588","Michigan & 8th Street"
18,"464099547164",41.700534,-87.701065,"9971","Kedzie & 106th Street"
18,"464099548025",41.751565,-87.586383,"2621","79th Street & Stony Island"
18,"464099548317",41.735076,-87.699881,"9379","87th Street & Albany"
18,"464099548577",41.732626,-87.643653,"3691","Halsted & 89th Street"
18,"464099548690",41.876993,-87.627764,"1430","State & Van Buren"
18,"464099551073",41.934496,-87.639260,"1149","Sheridan & Surf"
18,"464099551114",41.874478,-87.649863,"207","900 W Harrison"
18,"464099551909",41.899290,-87.632642,"1443","LaSalle & Delaware"
18,"464099552015",41.827961,-87.681759,"4487","Archer & Oakley"
18,"464099552571",41.898460,-87.622673,"5019","Chestnut & Mies Van Der Rohe"
18,"464099552574",41.879503,-87.632429,"4970","LaSalle & Adams"
18,"464099553670",41.876447,-87.664100,"96","Van Buren & Laflin"
18,"464099553802",41.851155,-87.746946,"6903","Cermak & 49th Avenue (Pink Line)"
18,"464099553979",41.869787,-87.642695,"17275","Taylor & Jefferson"
18,"464099554181",41.919704,-87.697341,"3009","California & Dickens"
18,"464099554455",41.896535,-87.624133,"1126","Michigan & Chicago"
18,"464099554586",41.830778,-87.648414,"7645","35th Street & Lituanica"
18,"464099555004",41.970299,-87.713487,"11126","Kimball & Ainslie"
18,"464099714454",41.760459,-87.598241,"7230","South Chicago & 74th Street/Greenwood"
18,"464099714831",41.702849,-87.556132,"12273","2800 E 106th Street"
18,"464099715512",41.707015,-87.640302,"12174","103rd Street & Union"
18,"464099715623",41.773424,-87.574142,"7043","67th Street & Clyde"
18,"464099715631",41.759073,-87.576075,"5303","Jeffery & 75th Street"
18,"464099716740",41.707166,-87.655978,"6577","Vincennes & 103rd Street"
18,"464099716744",41.802441,-87.586257,"1648","E Hyde Park & Cornell"
18,"464099716770",41.683929,-87.642003,"3640","Halsted & 116th Street"
18,"464099716950",41.726287,-87.575379,"5285","Jeffery & 93rd Street"
18,"464099716970",41.804410,-87.588685,"7175","5000 S Lake Park"
18,"464099717003",41.707380,-87.606148,"17119","103rd Street & Cottage Grove"
18,"464099717060",41.751457,-87.624487,"15867","State & 79th Street"
18,"464099717131",41.721306,-87.663192,"3471","95th Street & Ashland"
18,"464099717418",41.722157,-87.592396,"11933","1300 E 95th Street"
18,"464099717428",41.722157,-87.592396,"11933","1300 E 95th Street"
18,"464099717477",41.657499,-87.609601,"7586","131st Street & Rhodes"
18,"464099717506",41.692247,-87.647333,"2878","111th Street & Morgan"
18,"464099717513",41.685171,-87.627766,"2949","115th Street & Wentworth"
18,"464099717544",41.677836,-87.634789,"12456","119th Street & Normal"
18,"464099717739",41.719049,-87.550941,"7000","Commercial & 97th Street"
18,"464099782835",41.758817,-87.588273,"10868","75th Street & Blackstone"
18,"464099783516",41.774337,-87.768820,"3333","65th Street & Mayfield"
18,"464099783522",41.792788,-87.755080,"4585","55th Street & Lockwood"
18,"464099783755",41.786295,-87.696090,"12968","59th Street & Francisco"
18,"464099784008",41.769922,-87.692995,"4144","California & 68th Street"
18,"464099784749",41.793452,-87.703291,"10511","55th Street & Kedzie"
18,"464099784776",41.777755,-87.774078,"3304","63rd Street & Meade"
18,"464099784818",41.807815,-87.723249,"14502","47th Street & Pulaski"
